%roll pitch yaw
0.000319774 -0.0121642 -0.219432
0.000345018 -0.0121555 -0.219417
0.000375383 -0.012128 -0.219387
0.000421169 -0.0120937 -0.219345
0.000475489 -0.0120575 -0.219299
0.000501 -0.0120523 -0.219253
0.000516947 -0.0120644 -0.219206
0.000537514 -0.0120596 -0.219179
0.000542822 -0.0120756 -0.219168
0.000521465 -0.0121155 -0.21918
0.000478364 -0.0121681 -0.219203
0.000425138 -0.0122264 -0.21923
0.000371687 -0.0122959 -0.219262
0.000325948 -0.0123485 -0.21931
0.000297308 -0.0123885 -0.219354
0.000287585 -0.012423 -0.219387
0.000293992 -0.0124338 -0.219401
0.000317942 -0.012411 -0.219408
0.000353341 -0.0123707 -0.219407
0.000404944 -0.0123198 -0.219392
0.000461429 -0.0122754 -0.219385
0.000494846 -0.0122233 -0.219397
0.000519675 -0.0121917 -0.219408
0.000549239 -0.0121422 -0.219432
0.000564434 -0.0121096 -0.219468
0.000552611 -0.012109 -0.219518
0.000521881 -0.0121102 -0.219598
0.000475513 -0.0121268 -0.219688
0.000429784 -0.012145 -0.219781
0.000395186 -0.0121764 -0.219847
0.000383702 -0.012187 -0.219903
0.000382383 -0.0122021 -0.219939
0.000385897 -0.0122021 -0.219959
0.000399892 -0.0121871 -0.21994
0.00043788 -0.0121518 -0.219891
0.00048193 -0.012121 -0.219826
0.000527145 -0.0120879 -0.219778
0.000534705 -0.012084 -0.219741
0.000530417 -0.0120907 -0.219697
0.000536001 -0.0121007 -0.219682
0.000521242 -0.0121355 -0.219679
0.000486929 -0.0121864 -0.219684
0.000449524 -0.0122402 -0.219689
0.000396978 -0.0123016 -0.219721
0.00034379 -0.0123582 -0.219754
0.00029784 -0.0123842 -0.21978
0.000276469 -0.0123835 -0.2198
0.000266396 -0.012386 -0.21982
0.000276724 -0.0123773 -0.219816
0.000299211 -0.0123516 -0.219789
0.000340421 -0.0122965 -0.219765
0.000392333 -0.0122191 -0.219731
0.000433169 -0.012158 -0.219713
0.000467263 -0.0121045 -0.219719
0.000509964 -0.0120576 -0.219731
0.000538392 -0.0120423 -0.219756
0.000544956 -0.0120251 -0.219811
0.000529374 -0.0120345 -0.219892
0.000495424 -0.0120643 -0.219977
0.000450743 -0.0121005 -0.220062
0.00039844 -0.0121517 -0.220142
0.000375239 -0.0122001 -0.220205
0.000345242 -0.0122522 -0.220259
0.000335522 -0.0122897 -0.220283
0.000353664 -0.0122881 -0.220288
0.000371701 -0.0122649 -0.22027
0.000397195 -0.0122233 -0.220233
0.000423684 -0.01218 -0.220185
0.000441868 -0.0121593 -0.220139
0.000440567 -0.0121482 -0.2201
0.000437822 -0.0121523 -0.220074
0.000420529 -0.0121665 -0.220068
0.000394807 -0.012181 -0.220092
0.000356407 -0.0121966 -0.220114
0.000315075 -0.0122056 -0.220139
0.000266487 -0.0122175 -0.220165
0.000208742 -0.0122461 -0.220191
0.000175583 -0.0122592 -0.22022
0.000154047 -0.0122841 -0.220233
0.000151946 -0.0122937 -0.22024
0.00017147 -0.0122679 -0.220228
0.000211507 -0.0122346 -0.220219
0.000267571 -0.0121832 -0.220196
0.000327328 -0.0121239 -0.220176
0.000366028 -0.012083 -0.220162
0.000393078 -0.0120556 -0.220151
0.000424439 -0.0120351 -0.220168
0.000436893 -0.0120345 -0.220203
0.00043379 -0.012032 -0.220262
0.00041068 -0.0120522 -0.220341
0.000377096 -0.0120794 -0.220416
0.000337985 -0.0121327 -0.2205
0.000301458 -0.0121999 -0.220569
0.000273008 -0.0122485 -0.220618
0.000250549 -0.0122997 -0.220652
0.000237307 -0.0123288 -0.220665
0.000247453 -0.0123379 -0.220659
0.000269038 -0.0123215 -0.220642
0.00028639 -0.0122966 -0.220609
0.000315395 -0.0122514 -0.220577
0.000329422 -0.0122064 -0.220555
0.000352087 -0.0121752 -0.220532
0.00035022 -0.012132 -0.220523
0.000327016 -0.0121014 -0.220532
0.000295681 -0.0120857 -0.220538
0.000263166 -0.0120837 -0.220572
0.000214069 -0.0121027 -0.220619
0.000162921 -0.0121285 -0.220674
0.000122501 -0.0121381 -0.220716
9.2704e-05 -0.0121614 -0.220736
8.06551e-05 -0.0121759 -0.220743
7.95411e-05 -0.0121627 -0.220743
