%roll pitch yaw
0.00217949 -0.00957939 -0.225261
0.0022035 -0.00960487 -0.225274
0.0022145 -0.00960517 -0.225292
0.00222954 -0.00961316 -0.225308
0.00224321 -0.00962851 -0.225323
0.00226286 -0.00966332 -0.22533
0.00227977 -0.00969891 -0.225323
0.00230307 -0.0096996 -0.225332
0.0023158 -0.00968817 -0.225351
0.00233049 -0.00967668 -0.225358
0.00234335 -0.00967886 -0.225368
0.00235908 -0.00968827 -0.225393
0.00236995 -0.00972346 -0.225409
0.00238318 -0.00974154 -0.225416
0.00239005 -0.00975849 -0.225423
0.00239586 -0.00976828 -0.225439
0.00240579 -0.00974599 -0.225453
0.00241006 -0.00975107 -0.225475
0.00240658 -0.00977515 -0.225499
0.00242046 -0.00981004 -0.225516
0.002426 -0.0098164 -0.225552
0.00243264 -0.00979857 -0.225564
0.00243892 -0.00979074 -0.225571
0.00245362 -0.00979615 -0.225597
0.00246139 -0.00983399 -0.225615
0.00247289 -0.0098764 -0.225618
0.0024901 -0.00992048 -0.225633
0.00251001 -0.00993993 -0.225645
0.00252777 -0.00993795 -0.225648
0.0025279 -0.00992064 -0.225649
0.00253394 -0.00992011 -0.225658
0.00254323 -0.0099152 -0.225666
0.00255521 -0.00992735 -0.225678
0.00257103 -0.00995971 -0.225691
0.00258119 -0.00996707 -0.225724
0.00258417 -0.00994962 -0.22574
0.00258064 -0.0099392 -0.22576
0.00258196 -0.00995343 -0.225764
0.00259143 -0.00999131 -0.225769
0.00260777 -0.0100143 -0.225772
0.00262817 -0.0100356 -0.225778
0.00264452 -0.0100411 -0.225801
0.00265085 -0.010031 -0.225812
0.00266434 -0.0100201 -0.225825
0.00267665 -0.0100248 -0.225846
0.00268758 -0.0100451 -0.225856
0.00269658 -0.0100798 -0.225884
0.00269979 -0.0101047 -0.225898
0.00269847 -0.0101309 -0.225924
0.00270077 -0.0101392 -0.225941
0.00270093 -0.0101331 -0.225958
0.00270728 -0.0101282 -0.225964
0.0027203 -0.0101399 -0.225964
0.0027358 -0.0101512 -0.225968
0.00275288 -0.0101734 -0.225986
0.00277396 -0.0101913 -0.226013
0.00278354 -0.0101925 -0.226046
0.00279164 -0.010185 -0.226069
0.00280796 -0.0101658 -0.226082
0.00281711 -0.0101565 -0.226096
0.0028278 -0.0101831 -0.226105
0.00282932 -0.0102013 -0.226109
0.00283644 -0.0102197 -0.226134
0.00284197 -0.0102225 -0.226152
0.00284006 -0.010223 -0.226172
0.00284171 -0.0101993 -0.226195
0.00284553 -0.0101923 -0.226211
0.00285107 -0.0102157 -0.226215
0.0028568 -0.0102382 -0.226234
0.00286788 -0.0102272 -0.226262
0.00287752 -0.0102254 -0.226296
0.00287549 -0.0102183 -0.226321
0.00287501 -0.010221 -0.22632
0.00288955 -0.0102428 -0.226331
0.00290379 -0.010254 -0.226347
0.00290927 -0.0102699 -0.226359
0.00290334 -0.0102873 -0.226374
0.00289837 -0.0102947 -0.22639
0.00289337 -0.010283 -0.226404
0.00289633 -0.0102647 -0.226409
0.00290882 -0.0102468 -0.226425
0.00292222 -0.0102701 -0.226448
0.00292912 -0.0102946 -0.226474
0.00293485 -0.0103022 -0.226471
0.00293826 -0.0102983 -0.226474
0.00294149 -0.0102987 -0.226489
0.00294448 -0.0102833 -0.226515
0.0029451 -0.0102715 -0.226538
0.00294064 -0.0102686 -0.226552
0.00293775 -0.0102768 -0.22657
0.00294414 -0.0102859 -0.226591
0.00294249 -0.0103008 -0.226599
0.00294858 -0.0103087 -0.226612
0.00295218 -0.0103165 -0.22662
0.00294651 -0.010322 -0.226641
0.00294157 -0.010317 -0.226673
0.00294545 -0.0103179 -0.226688
0.0029585 -0.0103237 -0.226687
0.00297506 -0.0103379 -0.226701
0.00299282 -0.0103706 -0.226706
0.00299968 -0.0103898 -0.226725
0.00300307 -0.0104032 -0.226727
0.00301061 -0.01041 -0.226742
0.00301465 -0.0104032 -0.226768
0.00301407 -0.0103898 -0.226795
0.00300853 -0.0103879 -0.226821
0.00301113 -0.0103788 -0.226848
0.0030059 -0.0103759 -0.226855
0.00301923 -0.0103846 -0.226865
0.00303524 -0.0104007 -0.226861
0.00304919 -0.0104085 -0.226872
0.00305734 -0.0104135 -0.226903
