%roll pitch yaw
-0.00271646 -0.00470584 0.0236358
-0.00269173 -0.00477545 0.0236105
-0.00267883 -0.00483234 0.0235986
-0.00266986 -0.00486525 0.0235978
-0.00264847 -0.00487426 0.0235932
-0.00262198 -0.00486726 0.0235785
-0.00258562 -0.00484702 0.0235532
-0.00254888 -0.00479675 0.0235526
-0.0025247 -0.00472404 0.0235452
-0.00252055 -0.00462962 0.0235253
-0.00252258 -0.00452851 0.0235156
-0.00253766 -0.00446442 0.0235125
-0.00254374 -0.00439687 0.0235107
-0.00256392 -0.00436651 0.0235033
-0.00258731 -0.00435588 0.0234916
-0.00262157 -0.00437673 0.023487
-0.00265863 -0.00441991 0.0234814
-0.00269873 -0.00446911 0.0234711
-0.00274663 -0.00450024 0.0234518
-0.00278467 -0.00452641 0.0234299
-0.00281265 -0.00454387 0.0234076
-0.00283592 -0.00456609 0.0234015
-0.00285635 -0.0045735 0.0233914
-0.00286896 -0.00455511 0.0233801
-0.00287182 -0.00452521 0.023374
-0.00285564 -0.00448853 0.0233523
-0.00284316 -0.00444361 0.0233407
-0.00282668 -0.00443598 0.0233344
-0.0027994 -0.0044323 0.0233247
-0.00276125 -0.00444575 0.0233045
-0.00273293 -0.00446617 0.0232771
-0.00272008 -0.00450111 0.0232426
-0.00272172 -0.0045543 0.0232038
-0.00272118 -0.00460465 0.0231698
-0.0027263 -0.00463861 0.0231523
-0.00273403 -0.00465482 0.0231425
-0.0027309 -0.00466959 0.023118
-0.00271528 -0.00466733 0.023095
-0.00271033 -0.00463539 0.023096
-0.00269863 -0.00458614 0.0230964
-0.0026931 -0.00450161 0.0231002
-0.0026943 -0.0044092 0.023099
-0.0026942 -0.004308 0.0231037
-0.00270494 -0.0042369 0.0231206
-0.00270956 -0.004185 0.0231378
-0.00271177 -0.00414542 0.0231416
-0.00273049 -0.00411925 0.0231444
-0.00276345 -0.00412431 0.023142
-0.00280634 -0.00416835 0.0231385
-0.0028547 -0.00421288 0.0231299
-0.00289641 -0.00426225 0.0231136
